molregno,n_records,n_assays,n_docs,n_types,pref_name,inchikey
1335317,1,1,1,1,,RULRURLPABXVSS-NYYWCZLTSA-N
1335314,1,1,1,1,,PVWARCUAQYLFQN-RUDMXATFSA-N
1335312,1,1,1,1,,SKVQSOWCGGCBJZ-RXVVDRJESA-N
1335311,1,1,1,1,,WKUIEMLPYVVIBQ-RDPSFJRHSA-N
1335310,1,1,1,1,,IFXCFKZPZFFEKN-SFHVURJKSA-N
1335309,1,1,1,1,,GETQQHOXYHVVJK-PBHICJAKSA-N
1335308,1,1,1,1,,FNGBGXPVVBCEGE-YJBOKZPZSA-N
1335307,1,1,1,1,,FWAFFVZBCWHQLZ-IGKIAQTJSA-N
1335306,1,1,1,1,,XGCGHYSIKNAJJF-URXFXBBRSA-N
1335490,1,1,1,1,,TUUVRWKXDRBNGO-IZZDOVSWSA-N
1335489,1,1,1,1,,QPPDAMYMXAOOBP-BJMVGYQFSA-N
1335487,1,1,1,1,,AYPYBHONFLZDMF-BJMVGYQFSA-N
1335484,1,1,1,1,,APJHPDHCTJFODM-BJMVGYQFSA-N
1335483,1,1,1,1,,UDWIWMSIWCEFHC-NYYWCZLTSA-N
1335480,1,1,1,1,,MQGZHPDIMBWCGK-BJMVGYQFSA-N
1335479,1,1,1,1,,ZIFGIPYSZZOZKD-RUDMXATFSA-N
1335477,1,1,1,1,,MAPBXAOIQWVKOY-RUDMXATFSA-N
1335476,1,1,1,1,,ZFMWILDHXFMBDB-RUDMXATFSA-N
1335475,1,1,1,1,,LCGNRPSUFRILES-BJMVGYQFSA-N
1335473,1,1,1,1,,GHLQEKCZCZRZDW-IZZDOVSWSA-N
1335472,1,1,1,1,,PCGFEMQZPUYTBH-FBMGVBCBSA-N
1335469,1,1,1,1,,NKOTWZZRMWMDNI-RUDMXATFSA-N
1335467,1,1,1,1,,CXIJRPMGXAAZGG-RUDMXATFSA-N
1335411,1,1,1,1,,AKWUNZFZIXEOPV-UHFFFAOYSA-N
1335344,1,1,1,1,,LIMSYQVSIDVCNQ-AWNIVKPZSA-N
1337342,1,1,1,1,,YSUYYUNXJLWLFZ-UHFFFAOYSA-N
1337341,1,1,1,1,,QDUFFSBPMHTIPH-UHFFFAOYSA-N
1337340,1,1,1,1,,MFQVTNXJRDLTSU-UHFFFAOYSA-N
1337339,1,1,1,1,,ULBVTLJLKMZRBO-UHFFFAOYSA-N
1337338,1,1,1,1,,OPKMNDOPURXJDG-UHFFFAOYSA-N
1337337,1,1,1,1,,DRXHWKUSWCFQTO-UHFFFAOYSA-N
1337336,1,1,1,1,,ULIBEBYWDFTIOT-UHFFFAOYSA-N
1337335,1,1,1,1,,UBCVQAHQZLITCX-UHFFFAOYSA-N
1337334,1,1,1,1,,QLZIXVQVKSLLGB-UHFFFAOYSA-N
1337333,1,1,1,1,,CWANCWKBIVSSNE-UHFFFAOYSA-N
1337332,1,1,1,1,,XGYQYWGFJTZEKG-UHFFFAOYSA-N
1337331,1,1,1,1,,LFSORDYEKVMQQN-UHFFFAOYSA-N
1337176,1,1,1,1,,QENXTKAMWKICNF-OAHLLOKOSA-N
1337175,1,1,1,1,,QENXTKAMWKICNF-HNNXBMFYSA-N
1335704,1,1,1,1,BUPARLISIB,CWHUFRVAEUJCEF-UHFFFAOYSA-N
1335693,1,1,1,1,,DKUMEJYZEFVPFS-UHFFFAOYSA-N
562580,1,1,1,1,,MJXRIUSTMWJDCG-HNNXBMFYSA-N
562579,1,1,1,1,,MQFMYYCALRUDSV-AWEZNQCLSA-N
562575,1,1,1,1,,BDBXNJWHSFPFQG-GNZDRSMGSA-N
562574,1,1,1,1,,GJFAJAHCWGSYHL-GYXROJBQSA-N
562573,1,1,1,1,,RMJYPZJDYDKLTB-PUFWETDBSA-N
562567,1,1,1,1,,XMYARXHHOGTBQV-NEPJUHHUSA-N
562545,1,1,1,1,,PBANDLYPUDAWHY-FUKIBTTHSA-N
562532,1,1,1,1,,NCNSJFNPJUWDBK-LOSLGVLSSA-N
562466,1,1,1,1,,QEKKZTBXSULKCC-IBGZPJMESA-N
562404,1,1,1,1,ACLIDINIUM BROMIDE,XLAKJQPTOJHYDR-QTQXQZBYSA-M
1337348,1,1,1,1,,YPTMTQGBDFMIIE-UHFFFAOYSA-N
1337347,1,1,1,1,,GPWVRSITITWBNH-UHFFFAOYSA-N
1337346,1,1,1,1,,MTJOHXZWFXZJDN-UHFFFAOYSA-N
1337345,1,1,1,1,,KOUIVSUDONXDKO-UHFFFAOYSA-N
1337344,1,1,1,1,,FSNSBIOYWKHMSD-UHFFFAOYSA-N
1337343,1,1,1,1,,UPQJAYMNBTUYIC-UHFFFAOYSA-N
1337870,1,1,1,1,,ZLBWTGJVWXPRFH-UHFFFAOYSA-N
1337869,1,1,1,1,,BHOFLUAFALWPKK-IAGOWNOFSA-N
1337867,1,1,1,1,,BZCRYUMMFUBHKD-UHFFFAOYSA-N
1337836,1,1,1,1,,UAFLFKVRPASPTL-CQSZACIVSA-N
1337833,1,1,1,1,,PCJJNURFVMXJPE-MRXNPFEDSA-N
1337356,1,1,1,1,,IUKQBTKUMMUORZ-UHFFFAOYSA-N
1337355,1,1,1,1,,RHASISUJMWPYAI-UHFFFAOYSA-N
1337354,1,1,1,1,,QCLNKICPVIDCPK-UHFFFAOYSA-N
1337353,1,1,1,1,,XCZSCDOSEXAVHH-UHFFFAOYSA-N
1337352,1,1,1,1,,FBFLWPLANZFJJR-UHFFFAOYSA-N
1337351,1,1,1,1,,QHFAGRBCKAJZRA-UHFFFAOYSA-N
1337350,1,1,1,1,,FWZHQUWTVHMVLB-UHFFFAOYSA-N
1337349,1,1,1,1,,YRAPMIOKHUSGJS-UHFFFAOYSA-N
562598,1,1,1,1,,ZSNMPXARMQLVQF-FGUUHEIUSA-N
562591,1,1,1,1,,LVPHHNAIQIAGFF-USOMCTOXSA-N
562588,1,1,1,1,,YFOORSARAMYVQM-SFHVURJKSA-N
1338309,1,1,1,1,,LRMBVHMILAILMV-UHFFFAOYSA-N
1338240,1,1,1,1,,GLJRDKAYQYOCDN-UHFFFAOYSA-N
1338113,1,1,1,1,,PEIFUGDCVSOBAT-UHFFFAOYSA-N
1338112,1,1,1,1,,SAWMYGXCPFQAHP-UHFFFAOYSA-N
1338110,1,1,1,1,,BGFSLZQPGRUXPL-UHFFFAOYSA-N
1338109,1,1,1,1,,NSZFUYCPGKECED-UHFFFAOYSA-N
1338108,1,1,1,1,,LWZACJZVDHZBCL-UHFFFAOYSA-N
1338107,1,1,1,1,,QVAXXVLEPLERFP-UHFFFAOYSA-N
1338106,1,1,1,1,,NLNRKGPNHIQIDK-UHFFFAOYSA-N
1338104,1,1,1,1,,FVJPXTUTNHBLIC-UHFFFAOYSA-N
1338103,1,1,1,1,,FUWJHMHDKQKGCZ-UHFFFAOYSA-N
1338102,1,1,1,1,,BRMHGLGAVALINE-UHFFFAOYSA-N
1338100,1,1,1,1,,JYUBNUMVEOHBQB-UHFFFAOYSA-N
1337873,1,1,1,1,,ZZEZKGRHVIQWTI-APWZRJJASA-N
1337872,1,1,1,1,,XLBYUGKZWZMFEL-UHFFFAOYSA-N
1337871,1,1,1,1,,JPCKZRYOJOWONY-UHFFFAOYSA-N
1339302,1,1,1,1,,XYMQGCHUXQMBNK-UHFFFAOYSA-N
1339301,1,1,1,1,,LYOGAFJLMXTLFB-UHFFFAOYSA-N
1339300,1,1,1,1,,QSTGKJAONZGCFL-UHFFFAOYSA-N
1339299,1,1,1,1,,QFMZCKQBEUMUCY-UHFFFAOYSA-N
1339185,1,1,1,1,,KBSBJZXYFDQQMQ-UHFFFAOYSA-N
1339184,1,1,1,1,,LQNNUQKZSZVOBC-UHFFFAOYSA-N
1338836,1,1,1,1,,WSCLENBLVSFSQG-UHFFFAOYSA-N
1338442,1,1,1,1,,ILQNYZWFPNGSDX-CQSZACIVSA-N
1338441,1,1,1,1,,UEXHMVRTCMQTTN-LJQANCHMSA-N
1338371,1,1,1,1,,CYKPIMPUPKXTNO-UHFFFAOYSA-N
1338370,1,1,1,1,,JXIGVUPYYZGRRZ-JOCHJYFZSA-N
1338369,1,1,1,1,,JXIGVUPYYZGRRZ-QFIPXVFZSA-N
1338315,1,1,1,1,,HTPIPWUANWBTNQ-UHFFFAOYSA-N
1338314,1,1,1,1,,RCLZRXYPQNWCKU-UHFFFAOYSA-N
1338313,1,1,1,1,,ZCHYBMZXJGWTPA-UHFFFAOYSA-N
1338312,1,1,1,1,,RVBJTTMGDQOZRW-UHFFFAOYSA-N
1339695,1,1,1,1,,OMLSKMGYOARVQY-UHFFFAOYSA-N
1339479,1,1,1,1,,NMIIKXFGCKOYRV-WHOFXGATSA-N
1339474,1,1,1,1,,HGSHFGWWOPXUPH-WHOFXGATSA-N
1339472,1,1,1,1,,FQIJPHXWIONJLF-JKOKRWQUSA-N
1339314,1,1,1,1,,WISMAYYAAISQCZ-UHFFFAOYSA-N
1339313,1,1,1,1,,KVDQWUVURWICGP-UHFFFAOYSA-N
1339312,1,1,1,1,,NCQMWVKUWZGXIY-UHFFFAOYSA-N
1339311,1,1,1,1,,JSCNLNDQBRNVIX-UHFFFAOYSA-N
1339310,1,1,1,1,,KEFVASIGMVPSQU-UHFFFAOYSA-N
1339309,1,1,1,1,,LQLBQZWNCWVUDR-UHFFFAOYSA-N
1339308,1,1,1,1,,MFQYPOZQHNZYGW-UHFFFAOYSA-N
1339307,1,1,1,1,,YMXQLZMDAPPYKA-UHFFFAOYSA-N
1339306,1,1,1,1,,ATRLPAHJWMKNBX-UHFFFAOYSA-N
1339305,1,1,1,1,,PQAMCOCBWGNJOS-UHFFFAOYSA-N
1339304,1,1,1,1,,ZBNQIQUZRBAXNF-UHFFFAOYSA-N
1339303,1,1,1,1,,PBRSZGRQNRVBHT-UHFFFAOYSA-N
1339778,1,1,1,1,,IJEPZAMOGHEOQY-UHFFFAOYSA-N
1339777,1,1,1,1,,VPGOIJNNBINLTQ-UHFFFAOYSA-N
1339776,1,1,1,1,,VNDJNTDOXJSQLX-UHFFFAOYSA-N
1339775,1,1,1,1,,IZIMDMMKTKXDMG-UHFFFAOYSA-N
1339774,1,1,1,1,,PUZZOUXFKOEKOQ-UHFFFAOYSA-N
1339773,1,1,1,1,,WQLJPBOPKZHAAJ-UHFFFAOYSA-N
1339772,1,1,1,1,,SKZXYXDUKFAKKL-UHFFFAOYSA-N
1339771,1,1,1,1,,ZRSOJDORRLZWLR-UHFFFAOYSA-N
1339770,1,1,1,1,,ULOYRTLPVVJEDL-UHFFFAOYSA-N
1339769,1,1,1,1,,YLYLACPJBIYCIG-UHFFFAOYSA-N
1339768,1,1,1,1,,WZPPGAGAZOALBJ-UHFFFAOYSA-N
1339767,1,1,1,1,,NRTBPVDAJSCSRH-UHFFFAOYSA-N
1339766,1,1,1,1,,KBUGMQNMRSQRTJ-UHFFFAOYSA-N
1339698,1,1,1,1,,IUXYPMMLVRMCDP-UHFFFAOYSA-N
1339697,1,1,1,1,,SFQPIBRBXLQPHO-UHFFFAOYSA-N
1339696,1,1,1,1,,BWOSYZNIBAXVRF-UHFFFAOYSA-N
562254,1,1,1,1,,UACCRJPDOVASAL-UHFFFAOYSA-N
562243,1,1,1,1,,HRCSHGYOQCEMTF-UHFFFAOYSA-N
562219,1,1,1,1,,PPZAIZWNHZKGPM-UHFFFAOYSA-N
562204,1,1,1,1,,PMWSGFIJYUECNG-UHFFFAOYSA-N
562112,1,1,1,1,,BYFSZZCFOSXKJG-UHFFFAOYSA-N
1339789,1,1,1,1,,FACGEBLWZYLRML-UHFFFAOYSA-N
1339788,1,1,1,1,,JACKXAFKSPMKCX-UHFFFAOYSA-N
1339787,1,1,1,1,,PVYFWOMSMRCCRR-UHFFFAOYSA-N
1339786,1,1,1,1,,RDFFJRALHWYQNP-UHFFFAOYSA-N
1339785,1,1,1,1,,IRUWIVOYJKKKRQ-UHFFFAOYSA-N
1339784,1,1,1,1,,MWZLKHOASINUHC-UHFFFAOYSA-N
1339783,1,1,1,1,,BTZSFZZGLMFUGU-UHFFFAOYSA-N
1339782,1,1,1,1,,VJSHAKMNOPYPNJ-UHFFFAOYSA-N
1339781,1,1,1,1,,KAXHDAWOICTJEV-UHFFFAOYSA-N
1339780,1,1,1,1,,MUAFLZMNQWZFGX-UHFFFAOYSA-N
1339779,1,1,1,1,,IQVVIQBOHYGJJG-UHFFFAOYSA-N
562019,1,1,1,1,,FWPVXLYOKAOERT-SFHVURJKSA-N
561996,1,1,1,1,,TTYSBVYYRWWKNF-UHFFFAOYSA-N
561967,1,1,1,1,,UNISUAWDXBDHRH-UHFFFAOYSA-N
561949,1,1,1,1,,RMNWDULQKOVWMU-UHFFFAOYSA-N
561948,1,1,1,1,,BSXKQZASVPAQPC-UHFFFAOYSA-N
561941,1,1,1,1,,MKBPSIGXBBYEBD-UHFFFAOYSA-N
561908,1,1,1,1,,MMZIRTMSQRLTRJ-UHFFFAOYSA-N
561905,1,1,1,1,,RZABBTRMTWBXBY-UHFFFAOYSA-N
1339790,1,1,1,1,,JXEHVKVYTTWNIN-UHFFFAOYSA-N
562333,1,1,1,1,,VNTWDOQRHBRZPF-UHFFFAOYSA-N
562320,1,1,1,1,,XWTMTWASFBCEMU-UHFFFAOYSA-N
562319,1,1,1,1,,BEXVBWGCOSRYDF-UHFFFAOYSA-N
562283,1,1,1,1,,NKTMNGMXYFVHFC-UHFFFAOYSA-N
562263,1,1,1,1,,IASPSPWFDMHKDS-UHFFFAOYSA-N
562262,1,1,1,1,,TVRSQRQEYMGJLM-UHFFFAOYSA-N
562255,1,1,1,1,,RWHIDQWJRLHVCH-UHFFFAOYSA-N
561857,1,1,1,1,,FDHFMTGLJWTADB-UHFFFAOYSA-N
561856,1,1,1,1,,BWTXTPWXTBTNHK-UHFFFAOYSA-N
561840,1,1,1,1,,AMLGZPQHVSFYSD-UHFFFAOYSA-N
561832,1,1,1,1,,RILKVQPDTVTHBN-FWJOYPJLSA-N
561242,1,1,1,1,,IVZJROIOJSZARI-PIIMJCKOSA-N
561241,1,1,1,1,,DBQBAHSSKFGSRU-ZBYYUNFXSA-N
561239,1,1,1,1,,HNBKNDFZJLEZLZ-XMMPIXPASA-N
561176,1,1,1,1,,LUSFVKKEBIMJTI-UHFFFAOYSA-N
561162,1,1,1,1,,NMEALLMQARPNTN-UHFFFAOYSA-N
1340339,1,1,1,1,,VQJFDBXITIOGJM-UHFFFAOYSA-N
562055,1,1,1,1,,ZOKXPVBKMFHHNR-IPEYFGQDSA-N
562047,1,1,1,1,,OFRWMWHKNKWEHT-UHFFFAOYSA-N
562042,1,1,1,1,,WJQBOBGVBBZLJU-OAHLLOKOSA-N
562041,1,1,1,1,,JYRVFYCHUFJOIV-UHFFFAOYSA-N
562040,1,1,1,1,,WWANSXDWVBPFTR-UHFFFAOYSA-N
562035,1,1,1,1,,QFLHFFBCSDMNNW-UHFFFAOYSA-N
1341618,1,1,1,1,,GGMJCJBGFPYRGS-MOMDTQCHSA-N
1341617,1,1,1,1,,IOTAVZSKYWFPSG-LNFMTQTQSA-N
1341616,1,1,1,1,,SHJGPNCQJMRRNB-BOSRLCDASA-N
1341615,1,1,1,1,,SPIFANYBQBPTEP-BOSRLCDASA-N
1341614,1,1,1,1,,CELIKIDZYOXJMB-QRQMUESOSA-N
1341613,1,1,1,1,,ZJHJRHOLIVTDGJ-JYUFKMNQSA-N
1341612,1,1,1,1,,CMYRRCQABXNUHE-LNFMTQTQSA-N
1341463,1,1,1,1,,CDWWTUFRRQNQHI-QEMZJVQQSA-N
1341462,1,1,1,1,,JVBQOWJARKQGSK-QEMZJVQQSA-N
1341415,1,1,1,1,,QROYPVGXNJAXLR-OKRMFNPBSA-N
1341414,1,1,1,1,,OQUKJSAVPBKZLJ-QBRBIZRRSA-N
561890,1,1,1,1,,BAXNFLNEWDXYFQ-UHFFFAOYSA-N
561876,1,1,1,1,,JBTVEVQSMGKPLP-UHFFFAOYSA-N
561871,1,1,1,1,,QNRWGEATYXBJGY-UHFFFAOYSA-N
561866,1,1,1,1,,MJKBOVKEXYJGBQ-UHFFFAOYSA-N
561865,1,1,1,1,,BIGZYDNESLBIDW-UHFFFAOYSA-N
1341780,1,1,1,1,,NTDCJCJMRHYSCZ-HXUWFJFHSA-N
1341779,1,1,1,1,,YUFKTQXVRFYANQ-LJQANCHMSA-N
1341778,1,1,1,1,,QUGRABBFVLHPJH-GOSISDBHSA-N
1341777,1,1,1,1,,LYYAOAAEQUTERQ-SFHVURJKSA-N
1341776,1,1,1,1,,LYYAOAAEQUTERQ-GOSISDBHSA-N
1341775,1,1,1,1,,MAAGUWONZDCLSO-SFHVURJKSA-N
1341774,1,1,1,1,,MAAGUWONZDCLSO-GOSISDBHSA-N
1341773,1,1,1,1,,LBJXQEHAPRESNJ-KRWDZBQOSA-N
1341772,1,1,1,1,,LBJXQEHAPRESNJ-QGZVFWFLSA-N
1341771,1,1,1,1,,LYYAOAAEQUTERQ-UHFFFAOYSA-N
1341770,1,1,1,1,,LIIPJRGDIBVXJX-UHFFFAOYSA-N
1341769,1,1,1,1,,MAAGUWONZDCLSO-UHFFFAOYSA-N
1341768,1,1,1,1,,LBJXQEHAPRESNJ-UHFFFAOYSA-N
1341767,1,1,1,1,,TUAPMXUWLPZNSB-UHFFFAOYSA-N
1341766,1,1,1,1,,DNVTUOZKJXLMMC-UHFFFAOYSA-N
1341765,1,1,1,1,,FLWYTHWMIDUSGM-UHFFFAOYSA-N
1341865,1,1,1,1,,TVIKRNLSTSDXOX-UHFFFAOYSA-N
1341862,1,1,1,1,,NBIZENCYFKRDQP-UHFFFAOYSA-N
1341858,1,1,1,1,,OLOQWQIBORYMJO-UHFFFAOYSA-N
1341857,1,1,1,1,,XQQLUFFVNPOANS-UHFFFAOYSA-N
1341855,1,1,1,1,,UMXLXVYFNNQMDB-UHFFFAOYSA-N
1341854,1,1,1,1,,JACATKNSBVVHPN-UHFFFAOYSA-N
1341852,1,1,1,1,,RWUUQGNDLSOOHD-UHFFFAOYSA-N
1341848,1,1,1,1,,RNWRRQVSNDRPHV-UHFFFAOYSA-N
1341847,1,1,1,1,,DNVFLOMQTUHBEF-UHFFFAOYSA-N
1341846,1,1,1,1,,LWUPYXQHUIDZGI-UHFFFAOYSA-N
1341786,1,1,1,1,,GUNCOSCOXDDNME-LJQANCHMSA-N
1341785,1,1,1,1,,OOZZVLXSPKRQAW-LJQANCHMSA-N
1341784,1,1,1,1,,SUYLSHGQFVSWSI-QUCCMNQESA-N
1341783,1,1,1,1,,GMNVCBCXIRKAHE-CTNGQTDRSA-N
1341782,1,1,1,1,,LHROVEQUEJTMFN-CTNGQTDRSA-N
1341781,1,1,1,1,,BNCFWLUICYMZFR-LJQANCHMSA-N
1342504,1,1,1,1,,KDOUDNKSTLGXTR-UHFFFAOYSA-N
1342503,1,1,1,1,,WLUUEQZPBDKNPQ-UHFFFAOYSA-N
1342501,1,1,1,1,,XMHSFTLIAYTIQQ-ZDUSSCGKSA-N
1342500,1,1,1,1,,ZQAXZFDFIFNDJG-UHFFFAOYSA-N
1342499,1,1,1,1,,FQGJJMJBPHPEQO-UHFFFAOYSA-N
1342496,1,1,1,1,,YXULRTVZRGHXHN-UHFFFAOYSA-N
1342490,1,1,1,1,,CGCKKFFDYBVAMW-UHFFFAOYSA-N
1342456,1,1,1,1,,JJWLXRKVUJDJKG-VIFPVBQESA-N
1342038,1,1,1,1,CEP-32496,DKNUPRMJNUQNHR-UHFFFAOYSA-N
1341948,1,1,1,1,,OOVMTVFAEVACQP-GOSISDBHSA-N
1341871,1,1,1,1,,WUPNJYUPJDFBLX-UHFFFAOYSA-N
1341870,1,1,1,1,,NEBYFZGKTAZGAB-UHFFFAOYSA-N
1341869,1,1,1,1,,IPTWXMISVLTMAV-UHFFFAOYSA-N
1341868,1,1,1,1,,WCDMWTMQRKCCFV-UHFFFAOYSA-N
1341867,1,1,1,1,,GFOXRHHIZPAJAL-UHFFFAOYSA-N
1341866,1,1,1,1,,IJSVOCRHXGMKSQ-UHFFFAOYSA-N
1343935,1,1,1,1,,IXGOGVFDYFVFOF-UHFFFAOYSA-N
1343934,1,1,1,1,,OYOUUSCAVHSQKA-UHFFFAOYSA-N
1343933,1,1,1,1,,HUHFBMZFDZXFIC-MRXNPFEDSA-N
1343932,1,1,1,1,,VCQCSXTXOSODCY-MRXNPFEDSA-N
1343931,1,1,1,1,,JFKJRURGYVFQQJ-QGZVFWFLSA-N
1343930,1,1,1,1,,WMUZPZYJABHLGO-MRXNPFEDSA-N
1343832,1,1,1,1,,RBKYCZCNVBZBJX-QGZVFWFLSA-N
1343831,1,1,1,1,,GEKDFQFAAHBUSW-QGZVFWFLSA-N
1343830,1,1,1,1,,TXFFWCPTQAOPNJ-QGZVFWFLSA-N
1343828,1,1,1,1,,PESOUNLSPHQJGL-MRXNPFEDSA-N
1343684,1,1,1,1,,ZLLSMIOKPQAISK-UHFFFAOYSA-N
1343542,1,1,1,1,,HATYSQMZVOJUBT-UHFFFAOYSA-N
1343535,1,1,1,1,,XOHLGPHQMURXNY-OAHLLOKOSA-N
1343530,1,1,1,1,AZD-6703,ZMAZXHICVRYLQN-UHFFFAOYSA-N
1342506,1,1,1,1,,CTTXJIASTBIXRL-UHFFFAOYSA-N
1342505,1,1,1,1,,PDUSMTDBBDWQRB-UHFFFAOYSA-N
1343951,1,1,1,1,,LKAIVZUDLWBTPK-UHFFFAOYSA-N
1343950,1,1,1,1,,DABFIICBZLUPJU-UHFFFAOYSA-N
1343949,1,1,1,1,,TYGMGAZPXWLANI-UHFFFAOYSA-N
1343948,1,1,1,1,,PSOYZSZZNCJMRX-UHFFFAOYSA-N
1343947,1,1,1,1,,MEWSMJAOOPXCMF-UHFFFAOYSA-N
1343946,1,1,1,1,,QKNQLRSRULGFBA-FQEVSTJZSA-N
1343945,1,1,1,1,,QKNQLRSRULGFBA-HXUWFJFHSA-N
1343944,1,1,1,1,,RBZZHYUAZBYTMD-UHFFFAOYSA-N
1343943,1,1,1,1,,VEGKMRUZYWQMBZ-UHFFFAOYSA-N
1343942,1,1,1,1,,WZHAQWFZACLGKI-UHFFFAOYSA-N
1343941,1,1,1,1,,QEQQBHZIYAODLH-UHFFFAOYSA-N
1343940,1,1,1,1,,IOZOVXCLYGPBKD-UHFFFAOYSA-N
1343939,1,1,1,1,,JNCFRSSGRSZAKC-UHFFFAOYSA-N
1343938,1,1,1,1,,QAXSLEDHLDQAFD-UHFFFAOYSA-N
1343937,1,1,1,1,,YPBPMHNGMUTNFM-UHFFFAOYSA-N
1343936,1,1,1,1,,CCHLSEPSYHUUJN-UHFFFAOYSA-N
1344041,1,1,1,1,,JEVNGJOBFVDKBM-UHFFFAOYSA-N
1344040,1,1,1,1,,PJBAXJSEDXDPOU-UHFFFAOYSA-N
1344039,1,1,1,1,,GQDFRLDUWXFTSJ-UHFFFAOYSA-N
1344038,1,1,1,1,,IKXBGIDOAZUISA-UHFFFAOYSA-N
1344037,1,1,1,1,,WFWWRMLXRXPPQR-UHFFFAOYSA-N
1344036,1,1,1,1,,DQYMRJZVWUVEHQ-UHFFFAOYSA-N
1344035,1,1,1,1,,XRYLRSPQAGGXGI-UHFFFAOYSA-N
1344034,1,1,1,1,,JLPSMXPDEKOWNN-UHFFFAOYSA-N
1344033,1,1,1,1,,KAXARLDIZPGNAE-UHFFFAOYSA-N
1344032,1,1,1,1,,ZUOJOEMYFVKOPG-UHFFFAOYSA-N
1344031,1,1,1,1,,AMMLIKZUXHUTJS-UHFFFAOYSA-N
1344030,1,1,1,1,,YYKXKCPJBKZHFW-UHFFFAOYSA-N
1344029,1,1,1,1,,LGWUJYVVGNWGQS-UHFFFAOYSA-N
1343954,1,1,1,1,,SPKOQCHHYOCMGR-HXUWFJFHSA-N
1343953,1,1,1,1,,LBAKRWRQQGNMEB-GOSISDBHSA-N
1343952,1,1,1,1,,CNMAKXCQNYZOPH-QGZVFWFLSA-N
1344057,1,1,1,1,,LCVAXBGAPPQTSM-SANMLTNESA-N
1344056,1,1,1,1,,LCVAXBGAPPQTSM-AREMUKBSSA-N
1344055,1,1,1,1,,WKRONHOUGWHKTJ-UHFFFAOYSA-N
1344054,1,1,1,1,,IAADTHQACMECFU-UHFFFAOYSA-N
1344053,1,1,1,1,,YHGLBPUDIFJMHI-UHFFFAOYSA-N
1344052,1,1,1,1,,RYLXNIBUJUTFDK-UHFFFAOYSA-N
1344051,1,1,1,1,,LNFWQYLBJACNJM-UHFFFAOYSA-N
1344050,1,1,1,1,,GQBISTGDMBIUFI-UHFFFAOYSA-N
1344049,1,1,1,1,,PLIZMXZJDWJUBZ-UHFFFAOYSA-N
1344048,1,1,1,1,,HGCZQSGYYYCBCL-UHFFFAOYSA-N
1344047,1,1,1,1,,HMZZDEOXHBOUGX-UHFFFAOYSA-N
1344046,1,1,1,1,,LCVAXBGAPPQTSM-UHFFFAOYSA-N
1344045,1,1,1,1,,PCKDRCJVDUGDSR-UHFFFAOYSA-N
1344044,1,1,1,1,,MBFAOOZDUTUYCE-SANMLTNESA-N
1344043,1,1,1,1,,HTTLIQFTUASLKJ-SANMLTNESA-N
1344042,1,1,1,1,,QHSLTWMAYPJDHE-UHFFFAOYSA-N
1344708,1,1,1,1,,NVQBQWBWTJVBDD-ONEGZZNKSA-N
1344706,1,1,1,1,,HJLQTCJLJAJRFH-ONEGZZNKSA-N
1344705,1,1,1,1,,HXETYVYQZULBML-ONEGZZNKSA-N
1344572,1,1,1,1,,OXTDGTVIBFENNG-DAFODLJHSA-N
1344120,1,1,1,1,,WAOZNBXSEVIAGX-MBOZVWFJSA-N
1344119,1,1,1,1,,LXWOJMUVVLHEGE-GPMSIDNRSA-N
1344118,1,1,1,1,,OAGMVCCGAJTQIV-MBOZVWFJSA-N
1344070,1,1,1,1,,WYNCUEJLIAVRPR-UHFFFAOYSA-N
1344069,1,1,1,1,,SZDPJIDXSCBQEQ-UHFFFAOYSA-N
1344068,1,1,1,1,,DQRHHCDOOFBYIO-UHFFFAOYSA-N
1344067,1,1,1,1,,PAIPDKUVYIEUKM-UHFFFAOYSA-N
1344066,1,1,1,1,,HPZHFMYOLGNOLV-UHFFFAOYSA-N
1344061,1,1,1,1,,HGCZQSGYYYCBCL-FQEVSTJZSA-N
1344060,1,1,1,1,,HGCZQSGYYYCBCL-HXUWFJFHSA-N
1344059,1,1,1,1,,HMZZDEOXHBOUGX-SANMLTNESA-N
1344058,1,1,1,1,,HMZZDEOXHBOUGX-AREMUKBSSA-N
1344980,1,1,1,1,,HXIMTHFWUCSQRF-UHFFFAOYSA-N
1344979,1,1,1,1,,BMIMPQBKBZTWCT-UHFFFAOYSA-N
1344968,1,1,1,1,,MWLJMHNEIIFTPT-UHFFFAOYSA-N
1344806,1,1,1,1,,UESQXYVCMWWENY-UHFFFAOYSA-N
1344805,1,1,1,1,,VXHNMCCMEHPVPA-UHFFFAOYSA-N
1344804,1,1,1,1,,PVYPOQGJHDQGBC-UHFFFAOYSA-N
1344803,1,1,1,1,,LIJLWEYHDGHOCR-UHFFFAOYSA-N
1344802,1,1,1,1,,FYTIWXPCVXQIHB-UHFFFAOYSA-N
1344801,1,1,1,1,,NFJZXOGXNFLZDN-UHFFFAOYSA-N
1344800,1,1,1,1,,QVOZSXPZQUDNCZ-UHFFFAOYSA-N
1344799,1,1,1,1,,WXYGKEYRLBEHNW-UHFFFAOYSA-N
1344798,1,1,1,1,,GCZKQSXITDZRGB-UHFFFAOYSA-N
1344797,1,1,1,1,,SZKMNTJJJQIEAB-UHFFFAOYSA-N
1344796,1,1,1,1,,KJPADGVBRUXDGM-UHFFFAOYSA-N
1344795,1,1,1,1,,RAQDULZLQRNSQF-UHFFFAOYSA-N
